#Digilent WaveForms Spectrum Analyzer
#Device Name: Discovery2NI
#Serial Number: SN:210321AD1051
#Date Time: 2022-12-04 15:42:32.208
#Trace: Trace 1
#Start: 0 Hz
#Stop: 10000 Hz
#BINs: 4097
#Rate: 20000 Hz
#Samples: 8192
#Channel: C1
#Type: Sample
#Window: Flat Top
#Trace: Trace 2
#Start: 0 Hz
#Stop: 10000 Hz
#BINs: 4097
#Rate: 20000 Hz
#Samples: 8192
#Channel: C2
#Type: Sample
#Window: Flat Top
#Channel: C1
#Range: 5.54762 V
#Offset: -0.000259098 V
#Attenuation: 1 X
#Channel: C2
#Range: 5.50311 V
#Offset: 0.000252388 V
#Attenuation: 1 X

Frequency (Hz),Trace 1 (dBV),Trace 2 (dBV)
7573.2421875,-63.50757874949365,-84.67583151927712
7575.68359375,-68.56326895595959,-82.30624968793762
7578.125,-70.33767194860782,-82.48683263090734
7580.56640625,-61.76871523449342,-82.63304346128193
7583.0078125,-57.99762100450053,-85.93996927599153
7585.44921875,-56.35021866699375,-93.71178916487948
7587.890625,-57.44423173164299,-93.35557180937896
7590.33203125,-59.90897500069867,-85.60485565988731
7592.7734375,-62.26548805722719,-81.30714887646809
7595.21484375,-62.33078816700142,-82.81259036561933
7597.65625,-63.53652452959064,-82.30474240278939
7600.09765625,-68.05560860549842,-81.02071080799952
7602.5390625,-79.72097513177529,-84.7863333728132
7604.98046875,-71.44631683263854,-87.75000636066892
7607.421875,-66.09344470924371,-85.37511981129217
7609.86328125,-63.60121547100899,-80.15706100527559
7612.3046875,-63.99322959106188,-77.71690900359202
7614.74609375,-63.86160961917189,-78.8609623916627
7617.1875,-59.82560546904235,-79.42998032181625
7619.62890625,-56.6193715553997,-78.63403782939687
7622.0703125,-58.08565136751638,-78.91405520304745
7624.51171875,-64.38275510868186,-79.33400036858629
7626.953125,-70.03351219655549,-78.52258532903048
7629.39453125,-61.10659818448428,-76.50568025532903
7631.8359375,-58.7180689182814,-74.96197920609097
7634.27734375,-61.08213414482801,-75.12029954746238
7636.71875,-69.6247312103346,-76.70898004347129
7639.16015625,-67.9674635417407,-81.03229138870871
7641.6015625,-66.38042193995813,-86.82783427613433
7644.04296875,-66.51096542094319,-97.6709173745308
7646.484375,-61.13263807903169,-83.90897550548637
7648.92578125,-60.11059641788112,-78.79519242194506
7651.3671875,-61.54274260783112,-77.96723820939545
7653.80859375,-60.3977803222957,-78.50735589750539
7656.25,-56.97770897085717,-81.89865221456623
7658.69140625,-54.02232451951218,-83.77928930094211
7661.1328125,-52.68379241586868,-78.64410448232954
7663.57421875,-52.93164772851406,-76.84681982936627
7666.015625,-54.64840119245469,-75.7251119641513
7668.45703125,-57.32371888764379,-76.26947599569702
7670.8984375,-60.17880968604796,-78.31897752743583
7673.33984375,-61.94765165972214,-79.7403867466485
7675.78125,-61.97956829197998,-82.10493570327154
7678.22265625,-61.45636566637052,-80.80284637444228
7680.6640625,-61.81640547788034,-77.42184603187884
7683.10546875,-59.30422314981502,-77.61689495141582
7685.546875,-58.94082707513387,-78.65112617911348
7687.98828125,-62.81638991106079,-78.09514033996368
7690.4296875,-63.96615727738511,-80.74578040491147
7692.87109375,-60.30581172946795,-86.83740082891211
7695.3125,-56.41302450855665,-83.65321525455428
7697.75390625,-55.12041140781843,-77.66984120560628
7700.1953125,-56.12128778159956,-77.08317605199811
7702.63671875,-58.18296110762425,-81.01829273284038
7705.078125,-59.69239953809732,-85.2326291108746
7707.51953125,-61.40253125257499,-83.62590699726823
7709.9609375,-66.93318877081265,-79.47988924072376
7712.40234375,-80.85569130116001,-77.43684231982093
7714.84375,-68.31095146488219,-77.21212568896449
7717.28515625,-60.67970385912029,-77.76277591602255
7719.7265625,-58.84082618862929,-77.26998779916318
7722.16796875,-60.71729918928885,-76.17602556443261
7724.609375,-67.79136498937432,-75.54141968676043
7727.05078125,-66.20274566455868,-74.67962408676216
7729.4921875,-58.22891761758708,-74.23399243187673
7731.93359375,-55.75219948986828,-74.23982324539989
7734.375,-54.92344143863918,-73.85127330535428
7736.81640625,-55.91623442135587,-73.59385647930432
7739.2578125,-60.32325889630221,-74.37877251481393
7741.69921875,-62.73005502376611,-77.46991919693338
7744.140625,-61.4310443313477,-85.84425165133183
7746.58203125,-58.59014333761914,-83.81190991548596
7749.0234375,-60.20713392797788,-79.29777396969148
7751.46484375,-64.1443758916613,-76.97864082761336
7753.90625,-65.38257953357342,-78.39544879431011
7756.34765625,-67.16416377170844,-80.68269200178858
7758.7890625,-63.78509529812466,-79.95681288189319
7761.23046875,-64.24117590096353,-80.64609520083457
7763.671875,-63.52961532109289,-80.45824082317678
7766.11328125,-63.75615500664753,-76.93940358514129
7768.5546875,-71.63581368057777,-74.66466483089816
7770.99609375,-73.30041092866587,-74.77566079653303
7773.4375,-83.26426410392591,-78.15687813163971
7775.87890625,-78.4914684300262,-87.29802281789971
7778.3203125,-85.26373941407941,-88.66465828672483
7780.76171875,-73.62854984781976,-81.25755730021021
7783.203125,-69.175766551577,-79.44523987045019
7785.64453125,-67.42834058406046,-77.86024462307435
7788.0859375,-66.2670073872799,-75.8134285012743
7790.52734375,-62.24475357487719,-74.06820588551946
7792.96875,-59.09582106204859,-73.5688072126723
7795.41015625,-60.62101277319373,-74.36542549081668
7797.8515625,-65.03540215893221,-76.95480391300649
7800.29296875,-69.39057691710175,-80.48600530086945
7802.734375,-63.00060975918264,-82.23216165630927
7805.17578125,-62.05163154681341,-85.17076582229456
7807.6171875,-63.81117036130241,-84.70755083870469
7810.05859375,-60.37554716847464,-77.77755788302044
7812.5,-60.31515800318922,-77.67115271605465
7814.94140625,-61.90532957303544,-84.89749807116674
7817.3828125,-61.42531160025146,-91.0491111968294
7819.82421875,-57.64249040216831,-83.34779935419553
7822.265625,-54.58123567523222,-82.4618891988613
7824.70703125,-54.34114462924127,-84.86564988267097
7827.1484375,-55.8204816746081,-98.73723238152814
7829.58984375,-55.85276523316028,-84.99986030636265
7832.03125,-55.39524338429722,-84.45541743398252
7834.47265625,-56.90621080442409,-87.64341576615104
7836.9140625,-61.16997967623971,-88.62531238309955
7839.35546875,-66.96313660742175,-87.37628271137289
7841.796875,-66.31821430181201,-84.50186604611679
7844.23828125,-60.26136785644876,-80.63003019785714
7846.6796875,-56.35433915259878,-78.92547806443665
7849.12109375,-54.03262274480063,-79.65225831811213
7851.5625,-53.60862614069302,-77.65279739761469
7854.00390625,-55.27121106883698,-76.0367663824932
7856.4453125,-57.84402717834234,-75.42347142260101
7858.88671875,-60.35097771845877,-75.38964065806616
7861.328125,-61.67327886242199,-78.31953597090396
7863.76953125,-60.33088579134839,-88.53464115567418
7866.2109375,-62.72803577363646,-91.95618324489205
7868.65234375,-72.82087822393628,-85.34068157801178
7871.09375,-85.52008354786493,-80.14589243507231
7873.53515625,-74.36902618715111,-80.01289367788874
7875.9765625,-70.63945368267674,-82.66509956766149
7878.41796875,-65.62630002400942,-81.72150310233459
7880.859375,-63.06903323684456,-79.24173907300086
7883.30078125,-62.03599378415414,-76.28439389623036
7885.7421875,-58.64085600648963,-74.38969824732547
7888.18359375,-57.17849878004174,-74.24324040556003
7890.625,-57.52006338578107,-75.46595261322079
7893.06640625,-60.90296603861043,-79.41066036210958
7895.5078125,-66.30240304411262,-85.2663769896123
7897.94921875,-69.34413601500016,-85.67949371542099
7900.390625,-69.9125941713715,-84.5833700882997
7902.83203125,-63.84472064107491,-81.61091395839028
7905.2734375,-63.65836683737322,-79.02320874609516
7907.71484375,-65.58397985144228,-79.33512132858172
7910.15625,-68.54990922521793,-81.41555730531012
7912.59765625,-66.17750171796169,-80.48735147871335
7915.0390625,-61.45696694648764,-79.67543688612226
7917.48046875,-59.85933089680675,-83.39686489308349
7919.921875,-61.12686216990404,-91.77297634861132
7922.36328125,-58.80342928706342,-81.82440450600403
7924.8046875,-54.87600148542872,-78.01290804413324
7927.24609375,-52.92102722738508,-77.00724673042924
7929.6875,-53.04577883572114,-77.89255309319272
7932.12890625,-55.0753726394028,-77.7311115951992
7934.5703125,-58.03375639373875,-77.64394762833032
7937.01171875,-60.66483193086714,-80.59750383066918
7939.453125,-62.81321215919571,-80.97680167165564
7941.89453125,-70.57925757664947,-76.67413722081284
7944.3359375,-79.82890451222852,-74.97047268423566
7946.77734375,-71.66419086428805,-74.17964452027874
7949.21875,-65.13953677282083,-73.63520717204138
7951.66015625,-59.63201840826866,-75.8200876408076
7954.1015625,-58.03276130371302,-81.80808937880714
7956.54296875,-61.8281263831109,-86.17715175863611
7958.984375,-79.12568597293995,-78.30170690363667
7961.42578125,-60.71554185484782,-75.86767586627262
7963.8671875,-56.82135966567749,-78.32558727938518
7966.30859375,-56.87294484745447,-81.28283299492546
7968.75,-58.55302787231915,-84.75093153010519
7971.19140625,-57.49731445333599,-88.75058398168139
7973.6328125,-55.42073804050359,-85.82599083806443
7976.07421875,-55.18183214734735,-89.54412500889273
7978.515625,-56.37751179799737,-86.84269895525956
7980.95703125,-60.40668469006167,-80.69634102400707
7983.3984375,-67.25757991275336,-77.48584835182754
7985.83984375,-66.25928943969974,-77.40225628622841
7988.28125,-65.27358765055639,-79.63338263006803
7990.72265625,-64.09920399567343,-86.50369910819276
7993.1640625,-62.0694302314086,-95.18941858134026
7995.60546875,-63.19467098618266,-86.31788543944427
7998.046875,-59.89240967894265,-81.43353044517555
8000.48828125,-58.2944361450391,-78.15606719060827
8002.9296875,-59.02955651067039,-76.46436230218052
8005.37109375,-62.03983654128666,-77.70724479126761
8007.8125,-69.88369881284905,-81.53895767419307
8010.25390625,-76.75097569831505,-87.58658466219863
8012.6953125,-65.45832600688615,-94.37246656707147
8015.13671875,-65.11710918665422,-90.32270802249442
8017.578125,-71.71594450197007,-91.86088308573476
8020.01953125,-67.89634457172306,-85.91894410421568
8022.4609375,-61.5706161983079,-81.64342938332793
8024.90234375,-59.38416798846006,-81.70740743779454
8027.34375,-59.6095346923348,-86.95749833372372
8029.78515625,-64.83808509764589,-86.44828360692105
8032.2265625,-63.08442190604447,-81.79438823870031
8034.66796875,-61.88939267455492,-83.37600858500403
8037.109375,-59.65630515512495,-81.8002854494501
8039.55078125,-58.62973490956121,-81.52091863495127
8041.9921875,-59.26359097733983,-84.75283025768512
8044.43359375,-60.25539216756598,-78.61327031210976
8046.875,-64.57289775489932,-75.30546780445432
8049.31640625,-67.99518359793693,-74.05919565442704
8051.7578125,-63.99365533201645,-74.81004109136164
8054.19921875,-60.03438889194509,-77.76086011345048
8056.640625,-59.74902514433013,-77.21052096913481
8059.08203125,-59.43280151893276,-77.77008890617884
8061.5234375,-60.18151788342114,-79.0824930626035
8063.96484375,-62.34995971154595,-78.06522140139587
8066.40625,-64.0197311707977,-78.62349147832833
8068.84765625,-62.1408674326383,-82.97848533720492
8071.2890625,-64.84475426526376,-92.82137996572905
8073.73046875,-69.95711231406354,-88.92243304003992
8076.171875,-64.83686036103256,-81.04717253450765
8078.61328125,-63.09449232355304,-79.67944706544127
8081.0546875,-64.7950600775186,-81.93008453958518
8083.49609375,-70.62505624696625,-88.71279556370459
8085.9375,-69.43988073203477,-98.32272662814444
8088.37890625,-73.59324210498085,-91.75191322560137
8090.8203125,-67.11977964641893,-88.36879803688612
8093.26171875,-62.13802655963622,-86.28731232919499
8095.703125,-61.69243049717731,-90.32318605455201
8098.14453125,-60.77736238602485,-89.19141422521167
8100.5859375,-64.47623737140516,-81.42889772749216
8103.02734375,-73.62052815581495,-77.95221508038873
8105.46875,-69.51548978433057,-76.87369453900637
8107.91015625,-64.09164700160198,-80.77205979036877
8110.3515625,-61.7696869911377,-88.66635955572703
8112.79296875,-60.21550625356736,-87.0591964950973
8115.234375,-58.79254188574542,-81.47790885120278
8117.67578125,-60.01910035125586,-77.72260747549778
8120.1171875,-61.54549674076841,-76.57044043180423
8122.55859375,-67.20749511330553,-77.12818638644714
8125,-69.48162500074572,-78.46159800295699
8127.44140625,-62.16543525974287,-79.01362849447469
8129.8828125,-61.58070992803029,-77.71903678174733
8132.32421875,-60.39124981861806,-78.89145598463332
8134.765625,-59.7972851624277,-82.24609534418482
8137.20703125,-61.77768050032091,-88.53780521812854
8139.6484375,-68.77004423848665,-85.83755067234415
8142.08984375,-68.61187462535825,-81.53513513123919
8144.53125,-61.15557450430174,-80.30024580546228
8146.97265625,-58.2209797593346,-79.90227338879467
8149.4140625,-59.5836476525983,-79.56219862326159
8151.85546875,-62.96442724564501,-81.23010948305975
8154.296875,-65.50513289052213,-91.05406158719379
8156.73828125,-61.60012496368186,-86.74450206467824
8159.1796875,-59.7746634770425,-83.01525294386025
8161.62109375,-60.31393810098401,-84.61093322035602
8164.0625,-61.90600565139083,-87.13737526823985
8166.50390625,-66.60276892387104,-79.46254806454473
8168.9453125,-71.58510334989023,-77.63930223618034
8171.38671875,-72.77028103049803,-77.78641070986711
8173.828125,-78.71732951946696,-81.47069427798453
8176.26953125,-63.35576448071102,-101.3369615196656
8178.7109375,-59.8397667683718,-94.37774123698675
8181.15234375,-59.78138942037796,-92.27563548952703
8183.59375,-62.92976802040889,-79.84430556469404
8186.03515625,-72.28611879060895,-75.06380954152507
8188.4765625,-72.04373498334105,-74.32247059678139
8190.91796875,-68.4509779240714,-76.53873410483163
8193.359375,-65.89090208333585,-80.86501620052397
8195.80078125,-64.41581342116665,-87.44979983022581
8198.2421875,-62.35405523229275,-91.6087730724569
8200.68359375,-59.32125796841557,-88.00072102061064
8203.125,-57.01424126262982,-88.43542760500594
8205.56640625,-56.72101504910898,-92.76274406631812
8208.0078125,-59.3194442094954,-86.76721114904586
8210.44921875,-65.35965874260296,-81.35488236637013
8212.890625,-73.11079553770212,-84.66661941052094
8215.33203125,-70.92660452017066,-85.66038950155524
8217.7734375,-63.1441013351167,-86.45997011378782
8220.21484375,-60.70824880460335,-83.17515271434911
8222.65625,-58.00533122066803,-81.52748304483437
8225.09765625,-57.50323988866328,-83.05159988535353
8227.5390625,-58.50408955977785,-81.31373022611358
8229.98046875,-60.51479459698689,-80.70309305502087
8232.421875,-66.04987889572618,-79.85105805196864
8234.86328125,-71.58687542199704,-78.9420922866915
8237.3046875,-68.00722348177389,-79.56436646190043
8239.74609375,-66.34009898251814,-78.73593314238518
8242.1875,-62.58000471983551,-80.74976971712084
8244.62890625,-60.14552005622076,-84.17571673474797
8247.0703125,-60.11926276230941,-81.38957694442753
8249.51171875,-61.34706649189602,-78.27135467582625
8251.953125,-60.23610302038855,-78.13301733057675
8254.39453125,-56.49382061222106,-81.01639441176259
8256.8359375,-55.97782250939532,-87.78168678392475
8259.27734375,-57.93507379154239,-87.69427416363234
8261.71875,-59.20033640366033,-86.37868683663004
8264.16015625,-60.09564541815792,-87.44387047744161
8266.6015625,-57.16521809671949,-89.00701082639802
8269.04296875,-56.16033661055506,-92.30759328066645
8271.484375,-56.79686839826162,-98.29219342833802
8273.92578125,-57.88733270522624,-118.6721314365826
8276.3671875,-59.52182679393389,-91.27165257199155
8278.80859375,-59.3233957496352,-84.49583844906925
8281.25,-57.4147665673863,-84.02697785815681
8283.69140625,-57.22374352527858,-84.00212834632657
8286.1328125,-57.09617942865564,-81.8440285167334
8288.57421875,-54.65611286730989,-79.11372051126588
8291.015625,-53.08186775381451,-78.51482706179712
8293.45703125,-53.96023070867468,-80.93493582947838
8295.8984375,-55.2314596181521,-82.10740847169487
8298.33984375,-56.52516090171606,-84.05445413097382
8300.78125,-60.09265199579846,-81.82683425562072
8303.22265625,-61.63085483253401,-79.30373124965085
8305.6640625,-64.00559609348709,-77.18175722384983
8308.10546875,-61.16824276904651,-77.5149401319875
8310.546875,-59.62991812245378,-82.63824843728122
8312.98828125,-61.08376233814077,-85.79021485600276
8315.4296875,-64.98064279366075,-78.74410042038627
8317.87109375,-62.6108240854434,-75.16530655210258
8320.3125,-63.41731479843227,-76.32782088337622
8322.75390625,-68.59378972727252,-82.6466215599509
8325.1953125,-70.65695439360391,-93.40237748868572
8327.63671875,-70.5738326686851,-82.50560287039521
8330.078125,-62.68018198049705,-81.45401285204767
8332.51953125,-63.00588553750036,-89.32642444104211
8334.9609375,-67.09449164995674,-86.90947832533467
8337.40234375,-66.85497299455994,-82.02940735256686
8339.84375,-62.82046882394977,-82.59634318450951
8342.28515625,-63.94743331054539,-83.05569399324196
8344.7265625,-72.06963126236549,-89.3933739545303
8347.16796875,-70.63854727655777,-79.94444779715674
8349.609375,-62.772766157353,-76.70884751415299
8352.05078125,-59.34058138917983,-73.6147012185468
8354.4921875,-58.76414875519933,-74.02929564090516
8356.93359375,-59.01156279361992,-77.18412285588516
8359.375,-58.40689573448687,-76.66873568227901
8361.81640625,-58.08881598168614,-74.77694813243428
8364.2578125,-59.39116790757501,-74.37269443393801
8366.69921875,-63.96608717777103,-75.46678116463882
8369.140625,-70.98904880400117,-79.43644804482007
8371.58203125,-69.33387066022823,-101.5665069935731
8374.0234375,-69.107968250928,-84.84476097962761
8376.46484375,-64.63880999743806,-80.44831213647312
8378.90625,-62.79586825483192,-76.13610660762538
8381.34765625,-61.62180413007074,-74.71373738038504
8383.7890625,-61.38807581416893,-75.99331037677204
8386.23046875,-59.7078218038396,-76.57612183636519
8388.671875,-59.54286901259597,-77.99877259535299
8391.11328125,-59.5570677949797,-80.79784250981572
8393.5546875,-59.902862025282,-80.76539645840354
8395.99609375,-63.72537841317315,-81.7764745085702
8398.4375,-68.16598392001667,-83.45043986353338
8400.87890625,-69.08217647898266,-86.26463178821288
8403.3203125,-61.56018050819647,-82.17643992429672
8405.76171875,-58.47632632377891,-77.32984764744519
8408.203125,-60.10209135264229,-76.1918292822771
8410.64453125,-69.27432107220336,-79.32985686685872
8413.0859375,-69.52523723347217,-83.1187046189502
8415.52734375,-66.49279284801061,-80.15742993510437
8417.96875,-80.6868479787626,-78.12004737181698
8420.41015625,-71.80753129039654,-79.83018406300098
8422.8515625,-72.92018378117839,-83.87806307603697
8425.29296875,-68.03669187121238,-85.31111899528035
8427.734375,-69.19498392183408,-83.40149522495193
8430.17578125,-65.48956973292536,-84.68247264401221
8432.6171875,-59.74769837966853,-84.30512800147632
8435.05859375,-58.15569133890702,-81.53852448994847
8437.5,-58.64716816832495,-81.43308305790477
8439.94140625,-58.89476026359194,-82.81964101262884
8442.3828125,-60.55436547394343,-80.24363221213989
8444.82421875,-62.6843850878538,-77.98721299686648
8447.265625,-70.89100714026999,-75.52390054431336
8449.70703125,-65.40477061521682,-74.62234498817085
8452.1484375,-60.78365549183624,-77.728296723337
8454.58984375,-60.1267127258328,-82.39322508953606
8457.03125,-60.3286614199894,-84.91372950857658
8459.47265625,-63.16903159494296,-84.03547274659587
8461.9140625,-67.23537164307471,-82.06535162857662
8464.35546875,-63.54119880476248,-84.82322419025989
8466.796875,-60.42570039382491,-90.00709411385151
8469.23828125,-60.9939735705936,-83.20731357398998
8471.6796875,-59.47358850837995,-78.30670404550543
8474.12109375,-57.30558714611571,-75.52666757927824
8476.5625,-59.26648989652539,-76.93189703653093
8479.00390625,-63.41785666387565,-79.18567484364071
8481.4453125,-66.05619086359765,-80.5761603949783
8483.88671875,-62.28843908237957,-81.1105304515187
8486.328125,-57.32571204245887,-77.06416218465039
8488.76953125,-58.36715675079601,-74.34341408036921
8491.2109375,-60.6008948035327,-74.24217108688775
8493.65234375,-61.31654508375742,-76.99519872599981
8496.09375,-62.02196110808647,-84.71206567852653
8498.53515625,-60.23947349491687,-88.67212387111744
8500.9765625,-58.78931849305786,-80.14595509282361
8503.41796875,-60.46046530826338,-79.31907222696282
8505.859375,-66.26152898550708,-82.32687759465765
8508.30078125,-63.17246650909539,-91.09339599090049
8510.7421875,-59.92198664042449,-93.68457865031402
8513.18359375,-58.13165563937798,-84.99461482707881
8515.625,-59.02566655736916,-81.37685162594695
8518.06640625,-62.85169831216912,-81.1135926217994
8520.5078125,-64.01336495871354,-82.62091297779176
8522.94921875,-62.18658463080487,-77.31009624101628
8525.390625,-60.31398805691482,-73.74569619745111
8527.83203125,-63.02888563226395,-72.83483936793377
8530.2734375,-70.6243949074555,-74.25438654148689
8532.71484375,-67.48308642723526,-78.38670042983088
8535.15625,-79.3871876085703,-87.1445190106773
8537.59765625,-63.07395546902632,-91.34744948543052
8540.0390625,-58.14612785386306,-85.2040717321342
8542.48046875,-57.58591104902619,-78.4768599839793
8544.921875,-61.70707428281183,-76.02296896015433
8547.36328125,-62.10309000825155,-76.39656443338421
8549.8046875,-58.71411856533216,-78.25679494495854
8552.24609375,-57.57548757726499,-80.68685419324744
8554.6875,-60.37005069527346,-79.15330105073741
8557.12890625,-63.97740204238666,-77.1176653810823
8559.5703125,-64.41030747538824,-75.85909267714415
8562.01171875,-65.66778885942307,-75.29354275636501
8564.453125,-63.34042615091482,-74.81901381293737
8566.89453125,-59.39515230765562,-75.44243034995917
8569.3359375,-58.34563556782557,-76.45304859775727
8571.77734375,-59.19565942209717,-76.95600153049897
8574.21875,-60.23882730230557,-77.63110336489527
8576.66015625,-61.1127715056051,-78.25991750322324
8579.1015625,-65.5537250262722,-78.91937568136828
8581.54296875,-64.40505087434096,-80.53943917237687
8583.984375,-59.20862138694568,-83.34074239727015
8586.42578125,-57.53321514186626,-86.28961790884888
8588.8671875,-58.09889953894037,-87.23972903312847
8591.30859375,-60.59730388444065,-84.36310703650092
8593.75,-64.88929837483593,-80.12578355987122
8596.19140625,-59.65622728187832,-78.49918982472121
8598.6328125,-56.45396855511666,-79.2675017822786
8601.07421875,-54.43360172895139,-81.02023964203343
8603.515625,-53.71527318734004,-84.56566794810151
8605.95703125,-55.58268844296184,-85.11678500016281
8608.3984375,-59.61118218025173,-83.053669755556
8610.83984375,-64.26309529672811,-83.66046199115925
8613.28125,-67.43869967782642,-89.13300348819573
8615.72265625,-72.45661088889139,-82.46171391767206
8618.1640625,-68.59418262970894,-79.85356880343974
8620.60546875,-64.23524080733006,-82.65441606457087
8623.046875,-63.20027059245992,-90.45769497332068
8625.48828125,-60.19850233332591,-81.72849556504831
8627.9296875,-58.38208194505963,-76.82430618017877
8630.37109375,-57.76666726084184,-77.14998233891475
8632.8125,-58.54355006746144,-79.92014364807545
8635.25390625,-63.27006599661573,-83.30726931458308
8637.6953125,-70.57818942742043,-83.16330424307147
8640.13671875,-76.22343945012506,-80.70490191637893
8642.578125,-76.7044010181493,-83.02365496516961
8645.01953125,-71.78899923572305,-86.42411418788777
8647.4609375,-63.30623332998707,-85.09065745621959
8649.90234375,-63.8161504818028,-82.76248976951959
8652.34375,-63.66865606836879,-78.32018988314221
8654.78515625,-62.48716788250961,-75.9116589751501
8657.2265625,-63.07743592058276,-74.54877342301965
8659.66796875,-63.10785221059791,-73.55350575212812
8662.109375,-64.9857257032386,-73.10081728679475
8664.55078125,-69.50668495281677,-73.26277697995582
8666.9921875,-67.69987375284876,-74.04900524160639
8669.43359375,-68.18340519573277,-75.45627598851627
8671.875,-66.29044922766295,-78.51079888737721
8674.31640625,-67.24244108600145,-82.71473821374408
8676.7578125,-76.42172882603217,-83.32523406674287
8679.19921875,-91.74621568119234,-79.77297060104382
8681.640625,-80.41581195016579,-78.22297189117847
8684.08203125,-67.83590728619608,-79.31162513783295
8686.5234375,-61.22450457067237,-83.94929037793624
8688.96484375,-58.84143331228466,-89.23188537411177
8691.40625,-57.02976628659179,-85.62720311246652
8693.84765625,-55.48664398255671,-82.8879223946451
8696.2890625,-55.96789589315161,-80.50514041238428
8698.73046875,-58.25272435026679,-77.07786230013595
8701.171875,-60.65822938245334,-75.23251089183618
8703.61328125,-65.75167274856842,-75.47361453131963
8706.0546875,-60.6098730138912,-77.1495100665297
8708.49609375,-56.62695728265941,-81.33430246731807
8710.9375,-55.39907594796346,-82.74235209977677
8713.37890625,-54.54132375420693,-80.55205210738822
8715.8203125,-54.18267608314919,-81.40151453368156
8718.26171875,-55.49900705103432,-83.99005811491338
8720.703125,-58.69341278845292,-81.04294444045556
8723.14453125,-60.28967188379273,-78.47796534102871
8725.5859375,-60.25081968089442,-75.90692549038695
8728.02734375,-62.56515678242945,-73.98964879852292
8730.46875,-68.15279577898625,-73.6530592320216
8732.91015625,-72.55918581735878,-75.41850090135482
8735.3515625,-65.14897537185756,-81.3698801031295
8737.79296875,-61.96602433920294,-97.16607215140458
8740.234375,-64.60111083908996,-92.58328736275269
8742.67578125,-62.97879181561588,-88.73171572255882
8745.1171875,-60.87677739519652,-89.37943300811713
8747.55859375,-60.50463911144568,-91.3941004125784
8750,-63.5054368595868,-87.86157554917581
8752.44140625,-64.94619976398793,-85.99714826117554
8754.8828125,-59.813933476226,-90.32609768398643
8757.32421875,-56.15072768628205,-86.92879228296177
8759.765625,-54.56881606850224,-82.6446192700775
8762.20703125,-56.09695354447147,-79.94986747650871
8764.6484375,-59.36386716414198,-78.67577559323482
8767.08984375,-60.69720586423286,-77.00030693422573
8769.53125,-60.88928543852476,-78.99960515472389
8771.97265625,-60.84370084154797,-88.11966478629338
8774.4140625,-58.20588063031998,-78.65845962933443
8776.85546875,-56.38931658249432,-74.71103920201114
8779.296875,-56.01201691214015,-73.01193906707391
8781.73828125,-56.2032193808225,-73.36415230221489
8784.1796875,-57.89248044949748,-74.51073193227262
8786.62109375,-61.40613301910595,-75.85171442767529
8789.0625,-66.64350966301066,-77.08568044568875
8791.50390625,-66.57373572235312,-79.07382917603941
8793.9453125,-63.89215539782482,-84.04260167371146
8796.38671875,-62.15988766904081,-86.65959246727967
8798.828125,-63.15450965716419,-83.03481896628236
8801.26953125,-62.3028377099282,-81.2266534030867
8803.7109375,-65.16906361380275,-80.70010302888724
8806.15234375,-70.11303546200075,-81.99327409961288
8808.59375,-63.85469652175335,-83.46348979955627
8811.03515625,-61.09128169281124,-80.6719759389796
8813.4765625,-59.32510905726198,-77.67385083167086
8815.91796875,-57.41205382795998,-76.6085239097295
8818.359375,-57.34984889806075,-78.75369359600714
8820.80078125,-57.36402008335914,-84.03500647353171
8823.2421875,-58.7724266687372,-87.90929195872832
8825.68359375,-60.78427018001971,-90.03519487937729
8828.125,-62.77151685760983,-89.87872660808623
8830.56640625,-66.62789086538893,-80.20545379627603
8833.0078125,-66.68659748679991,-76.89242344232744
8835.44921875,-62.56998705056196,-74.57411867204806
8837.890625,-63.36609769098324,-73.72960135589354
8840.33203125,-66.46678488440388,-75.85582621339617
8842.7734375,-66.37546386505169,-78.01548691070127
8845.21484375,-69.79842271173925,-81.3410134067507
8847.65625,-72.81266014415348,-85.55859234485456
8850.09765625,-73.27533399691333,-84.52749633671452
8852.5390625,-78.0005475592323,-102.7553480358084
8854.98046875,-66.84024650353666,-83.31936731916672
8857.421875,-62.26577375502934,-80.05162151608749
8859.86328125,-60.75005944022223,-79.90222280313243
8862.3046875,-59.87393710402547,-84.2186184477461
8864.74609375,-60.74448447816906,-80.42376029010757
8867.1875,-60.65768312008129,-75.51594833305057
8869.62890625,-59.32550682686405,-75.90815842514937
8872.0703125,-58.14690508751379,-79.0104510045465
8874.51171875,-57.44537928732225,-82.48810868067416
8876.953125,-58.66833618727348,-86.54725183736008
8879.39453125,-61.40173939200356,-86.70668439453196
8881.8359375,-64.04784691495757,-83.61701682484961
8884.27734375,-67.54243979179682,-84.19657197737456
8886.71875,-64.4835216553153,-86.11225493977521
8889.16015625,-58.75228157395937,-82.57059066349662
8891.6015625,-55.22559857343481,-80.20974629124785
8894.04296875,-53.64656502523857,-77.30005970008948
8896.484375,-53.78016289887498,-74.8413968538424
8898.92578125,-55.65172237226567,-73.24859188309628
8901.3671875,-56.72575763674675,-72.32631400838076
8903.80859375,-56.12374915225988,-72.10821819951973
8906.25,-56.33353361112452,-72.66526978907461
8908.69140625,-58.697168382784,-73.61631026243121
8911.1328125,-61.87368271934954,-74.34745459208719
8913.57421875,-60.06698444322292,-76.09780939254806
8916.015625,-58.55215264438694,-76.0934003778539
